B075YCWQSF	7,1845,10
B075YF68ND	9,6,0
B075YGQ393	9,6,0
B075YHH17T	8,26,0
B075YJFKRW	9,5,0
B075YLGWDY	7,913,0
B075YP1CTH	7,1312,3
B075YRN49L	7,19,0
B075YRPS5R	1,54,0
B075YSHQBR	2,30,0
B075YT5K59	5,767,1
B075YV4SBC	2,3,0
B075Z22JQD	3,19,0
B075Z2CBD9	3,8,0
B075Z3GJM7	3,4,0
B075Z4HSY3	4,2,0
B075ZH9Z6Q	5,10,0
B075ZKZT99	7,37,0
B075ZMY7HL	1,6,0
B075ZN2WB1	4,1,0
B075ZNMNC9	2,4,0
B075ZNPN4H	7,71,0
B075ZP1GYZ	5,3,0
B075ZP8WLJ	7,713,8
B075ZPGMJT	6,1314,2
B075ZPT3M8	8,25,0
B075ZQ4BZN	1,30,5
B075ZQ4K2Q	8,15,0
B075ZQVZ8D	7,73,0
B075ZRJKXH	2,5,0
B075ZS9LWW	9,38,0
B075ZSZJHH	1,27,0
B075ZT5B3B	19,10,0
B075ZVBFVV	4,9,0
B076115PXB	11,1,0
B076141BZZ	5,29970,10
B076148NQZ	8,4,0
B07616HSJD	9,418,1
B0761783FQ	7,203,10
B07617F5S8	7,5,10
B0761FJJ6Z	1,14,0
B0761HWKZH	8,10,0
B0761JRWSF	1,11,0
B0761KMYK5	7,32,2
B0761MLPZD	5,5,0
B0761NZF8T	9,68,0
B0761Q2PR6	3,4,0
B0761RHT1R	6,1467,1
B0761RJVDC	6,261,6
B0761TFY2M	9,5,0
B0761VFBZJ	7,44,0
B0761VGRW2	11,48,0
B07623J9QR	4,218,2
B07624RBWB	6,69193,0
B076268R38	3,86,0
B07629TBPT	6,5,0
B0762BV6CC	5,320,3
B0762CBP6B	6,6,0
B0762DCZ3R	6,3,0
B0762F9MNN	7,537,0
B0762G6R32	10,352,0
B0762GWSQ9	1,39,0
B0762H7Z8H	6,976,6
B0762HG88J	7,417,0
B0762HVJ2Y	7,431,0
B0762KS64S	8,27,1
B0762MVYVY	5,223,5
B0762SQYGG	6,30,0
B0762T74KZ	5,352,2
B0762VCSTY	1,1,0
B0762VW38F	5,88,3
B0762VZ2CK	1,7,0
B0762ZY3PD	6,2,0
B07631PG8Z	6,5,0
B07631WJWT	6,68,0
B07632QPJP	4,74,0
B07632W5M1	1,73,0
B0763396L4	9,15,0
B07633QT6X	1,1,0
B07635KLVS	7,97,0
B07636CXJ2	9,553,0
B07637JZSN	14,2438,0
B07637QPPC	5,174,3
B076381DS2	1,49,0
B0763CP7KV	1,2,0
B0763HDY1B	1,1,0
B0763JF4LK	8,1,0
B0763QYMCL	10,516,0
B0763R7L85	2,517,0
B0763RMTPX	8,37,0
B0763S59JP	7,84,0
B0763THMW8	7,84,0
B0763VK7VP	6,376,5
B07641VNVR	1,38,0
B07643S3F4	1,1,0
B0764462XL	4,32,0
B07645K87D	3,37,0
B07645TL7K	4,20,0
B07645VNXW	3,96,0
B07646BZ82	1,4,0
B07646PKZV	4,1,0
B07646TK18	1,1,0
B076482T2W	6,2,0
B07648HN8W	4,19,0
B0764BK6L1	13,504,0
B0764BLMJL	10,498,0
B0764BRXCD	7,106,0
B0764BXSJ7	5,311,0
B0764FM394	2,18,0
B0764FTHPL	7,2,0
B0764GXV44	8,3143,10
B0764HNG36	10,2,0
B0764HRZXB	2,122,0
B0764K8LKX	1,2,0
B0764M5JV9	1,6,0
B0764M7JTY	7,362,0
B0764MXLJG	1,16,0
B0764MYCBB	7,5,0
B0764PLDQV	4,3366,10
B0764QVQZ9	1,7,0
B0764R5LK3	1,19,0
B0764RLHGK	1,178,0
B0764RLHHH	7,56,0
B0764SJFN7	1,8,0
B0764SVQFP	1,13,0
B0764VMVCX	5,17,1
B0764YD3GM	1,5,0
B076541PNM	8,1022,1
B07657S9TL	5,55,0
B07658C2VQ	5,173,1
B07659D7X4	1,502,0
B0765B12P6	8,1722,10
B0765BS35K	2,127,0
B0765C95PG	8,3578,0
B0765DL817	11,2,0
B0765LLC19	6,716,2
B0765MNMBY	2,76,1
B0765PF6BN	11,1,0
B0765QCNPN	4,7,0
B0765RFQTY	4,2,0
B0765TZVMD	3,149,0
B0765V16BW	5,121,0
B0765VY2KH	5,701,0
B0765WYYYV	10,448,0
B0765XKMZB	3,7,0
B0765XQKB3	11,1,0
B0765YQX74	4,22,0
B0765Z1VBM	4,13,0
B0765ZGL5Y	5,21,2
B076626YXS	5,172,10
B07662RV9Y	3,15,0
B0766356BP	3,24,0
B07665PH62	8,19,0
B07666H2ZR	7,42,10
B0766BYSPL	2,38,0
B0766DFG8D	11,3,0
B0766F8T1J	9,50,1
B0766J156H	4,176,4
B0766JQTFC	4,359,2
B0766LWFCZ	6,54,1
B07678GGFN	6,28,0
B07678GGFV	6,9,0
B07678QH6M	6,2,0
B07678SZH3	6,40,0
B0767B16GJ	6,4,0
B0767BKRZJ	3,1,0
B0767F7LZT	7,3,0
B0767G8998	1,3,0
B0767H4HYD	2,41,1
B0767HLYGB	6,3,0
B0767HNZQJ	5,16,0
B0767J1D2F	3,75,3
B0767JXPY6	4,41,2
B0767N3Y2Q	8,1197,10
B0767RRZX9	4,3,0
B0767T3TBF	1,4,0
B0767WC6ZM	1,886,1
B0767WD145	4,151,0
B0767XGWXM	3,77,0
B0767Y2Z49	1,18,0
B0767ZCBY5	3,92,0
B0767ZQ733	4,7,0
B0767ZYJSM	3,89,0
B0768311XB	1,5,0
B0768CDBMS	7,941,6
B0768CH3CG	9,39,0
B0768GM4V4	8,7,0
B0768JVRP3	2,17,0
B0768KV59P	3,3,0
B0768LHPX5	4,16,1
B0768LPRZF	4,256,10
B0768NV5L5	11,546,0
B0768QRLDW	6,23,0
B0768SNB3T	8,1372,0
B0768T7Q34	6,9,0
B0768VCP76	8,1399,0
B0768VDBMS	7,119,0
B0768VSJ5K	8,1399,0
B0768XQPKY	4,39,0
B0768Z45QV	11,2,0
B07691H8GY	1,18,0
B07693Q7Y7	9,5,0
B07693STMM	1,2,0
B07694FPC7	4,2475,8
B07699ZQTR	6,4,0
B0769BPC8R	1,575,0
B0769CTHYS	8,16,10
B0769D5318	5,745,0
B0769FP83N	9,52,10
B0769GDDMJ	4,2,0
B0769GYDJ2	7,2871,10
B0769HV1ZR	7,16,0
B0769JQWJH	8,911,10
B0769STW4N	9,1,0
B0769TK1K1	9,1,0
B0769WNNQ1	9,22,0
B0769WT1JG	4,4,0
B0769WV8NW	8,8,0
B0769WYH5P	4,2,0
B0769XM5XJ	7,2,0
B0769XVYC3	7,7,0
B0769ZTF5L	8,387,0
B076B1G8SW	8,95,0
B076B2TLQS	9,2,0
B076B38ZRQ	3,546,2
B076B7CKGS	1,2,0
B076B8Q6CH	5,286,0
B076B995TL	8,1356,0
B076B9SMDN	2,3,0
B076BBY1QJ	3,12,0
B076BCHVNP	8,40,0
B076BCJVWP	5,5,0
B076BCWYJL	1,10,0
B076BD2YJ1	1,5,0
B076BD3GJ1	1,6,0
B076BD4136	1,35,0
B076BDL85G	1,6,0
B076BGBTR1	7,91,0
B076BKP588	7,3,0
B076BLDJT1	3,3,0
B076BLHQD4	3,568,2
B076BM1LND	4,19,0
B076BMH2YL	7,5772,10
B076BN4TFX	3,3,0
B076BR9T3S	7,5,0
B076BS5WVN	8,130,0
B076BTSDFC	1,33,0
B076BVQGTH	8,17,0
B076BVV773	3,387,0
B076BWWTZP	5,181,1
B076C1BG45	1,65,0
B076C2348B	1,14,0
B076C3RSFW	9,7,0
B076C6PG96	7,61,0
B076C6YQFS	5,19,1
B076C7M7ZR	5,10,0
B076C9MDDM	3,119,0
B076C9XJ8K	2,8,0
B076CBCYHK	9,23,0
B076CD27CN	6,24,0
B076CK1KHH	6,10,0
B076CKFVZD	7,46,0
B076CLWNVZ	7,9,0
B076CMCCXR	7,11,0
B076CNGL5K	7,63,0
B076CPCLZV	4,134,0
B076CPGBJH	2,9,0
B076CPHBBW	5,52,0
B076CPP94J	7,179,0
B076CQ7283	7,151,0
B076CRFMFB	1,3,0
B076CRMRS7	4,151,0
B076CRSSZV	4,4794,3
B076CS18NR	4,3,0
B076CV12RG	6,1,0
B076CW9KW5	6,5,0
B076CXK7GG	1,2,0
B076CZJWWW	1,3,0
B076CZMM8V	7,17,1
B076D21CKR	1,19,0
B076D2LKC7	9,104,1
B076D4CDX4	2,9,0
B076D4QB5S	6,10,0
B076D5NZND	2,1,0
B076D6H1JQ	6,13,0
B076D759M1	3,2,0
B076D7Y1HX	2,32,1
B076D8MPJ6	2,6,0
B076D8T88R	7,279,3
B076DB4YWV	7,56,0
B076DBGLRF	7,44,0
B076DBJVCN	4,233,7
B076DF9F12	7,14,0
B076DFGN2G	5,11,0
B076DFKKH3	3,3,0
B076DH9VSY	7,14,1
B076DHCB7D	6,86,1
B076DJBLSB	3,7,0
B076DR6H8N	3,136,1
B076DSGT27	1,1,0
B076DSNVCT	1,406,0
B076DV1LQW	6,59,0
B076DVC23L	7,79,1
B076DVDBC3	1,3,0
B076DXPP2M	7,60,0
B076DY1ZYF	6,395,0
B076DY7NPK	7,42,2
B076DYCY1F	7,9,0
B076DZD4M2	5,110,0
B076F26FQY	3,28,0
B076F26TY7	7,37,0
B076F2KM76	8,2,0
B076F35N95	5,12,0
B076F4G6FR	7,202,0
B076F4JV6D	6,3,0
B076F4K88T	4,949,2
B076F4LKM8	10,10,0
B076F4T4T4	9,375,0
B076F65SB1	9,11,0
B076F6X38R	7,60,1
B076F7919Z	4,2,0
B076F7VDR2	7,28,0
B076F82GN7	7,60,0
B076F8F86G	7,3,0
B076F9231J	1,36,0
B076F98J71	5,41,0
B076FC68WB	9,4,0
B076FCM9B5	7,13,10
B076FFXR95	4,4,0
B076FG9TK7	6,59,2
B076FGCL1T	5,237,0
B076FGFC56	5,71,1
B076FLL7Y9	2,33,0
B076FMNMQV	2,1,0
B076FNSKJN	3,727,0
B076FQB6Q3	8,8,9
B076FSD3NL	5,52,0
B076FSVPZL	8,3,0
B076FTKD6F	9,10,5
B076FTNXDX	7,7,0
B076FTT7KB	2,283,0
B076FV7QDB	7,35,0
B076FVG9TB	7,1,0
B076FWPT3G	1,1,0
B076FWZTTT	4,31,0
B076FXPR4Y	8,187,0
B076G1YC6F	3,28,0
B076G1YZ9H	4,1,0
B076G291TV	4,20,0
B076G2XB7X	4,5,0
B076G756VM	8,112,0
B076GHQHMH	4,10,0
B076GNQ2XK	6,143,10
B076GNQX17	1,147,0
B076GPCYFC	4,104,2
B076GQ3JKW	4,35,1
B076GR143N	1,6,0
B076GS6NSP	5,135,0
B076GVL8VV	7,54,0
B076GXJNDZ	7,1469,0
B076GYVWRY	10,13702,0
B076GZ261P	3,612,10
B076GZFLR3	4,1299,0
B076GZGY6Q	4,278,0
B076GZLF21	9,228,0
B076GZRS2T	7,357,1
B076GZWYCF	11,2,0
B076H1PQGB	2,21,0
B076H1Q15Q	4,19,10
B076H24PV5	9,4,0
B076H2CXLL	3,1,0
B076H2PR18	1,106,3
B076H48B4T	1,224,1
B076H4JZ63	1,7,0
B076H4LZ45	8,15,0
B076H52TFD	3,90,0
B076H53WD6	9,8,0
B076H5FVZK	9,11,0
B076H633Z9	5,13,0
B076H6FDB1	1,10,0
B076H6JDG6	6,412,0
B076H6PH7V	7,47,0
B076H6YC5D	3,2,0
B076H81YVZ	2,2,0
B076H84ZHB	8,71,0
B076H8L77Z	3,34,0
B076H94HZ4	7,33,0
B076H9Z8JC	1,575,1
B076HBFWGJ	8,5,0
B076HBGTRC	2,5,0
B076HBZB4J	2,2,0
B076HC8CVW	2,2,0
B076HCCWSW	2,1,0
B076HFWFDY	7,246,0
B076HGRQGK	1,425,0
B076HHZ41Z	6,420,3
B076HJ85HG	9,39,0
B076HJM25W	7,196,0
B076HKQJRN	7,12,0
B076HLLT4Z	5,35,0
B076HM89TY	7,27,2
B076HMBQSV	9,6,0
B076HMCNK2	8,47,2
B076HNGJB7	1,2,0
B076HP92PY	7,504,0
B076HPJXSQ	8,44,1
B076HPYK4S	1,7,0
B076HSNJFV	3,22,0
B076HTKKGL	7,246,0
B076HVMN4F	1,8,0
B076HVX1QL	6,341,0
B076HWSN3D	1,4,0
B076HXQ9H3	3,5,0
B076HXYKHS	1,49,0
B076HZJYKL	4,62,0
B076J25KVM	7,2,0
B076J34TWH	1,31,0
B076J359X4	1,29,0
B076J6GL6B	6,5,0
B076J6RT5R	7,5,0
B076J7DQ7C	3,5,0
B076J89K8Y	7,30,0
B076J8LYHW	7,445,10
B076J9825W	9,168,3
B076J9TNCD	6,139,0
B076JB7HGQ	7,631,2
B076JB7KKQ	1,8,0
B076JB7KLJ	1,16,0
B076JCT9C4	7,612,0
B076JFCNMP	7,613,10
B076JFJL7M	9,40,0
B076JG1PTL	6,8,0
B076JGZG92	4,20,0
B076JHNP96	5,149,0
B076JJMX3N	5,7,0
B076JK8K4Y	6,4,0
B076JKXSLY	2,64,3
B076JL1RSK	2,10,0
B076JLWH8C	4,3,4
B076JT3JBK	1,6,0
B076K27L1P	7,1026,6
B076K2CLWK	2,160,0
B076K2Z8D3	1,3,0
B076K6MD8P	1,3,0
B076KC61RR	11,2,0
B076KF54SX	5,8,0
B076KFXV6P	5,37,0
B076KHKD5D	4,158,2
B076KJ5GVS	7,34,1
B076KLWJM6	5,11,1
B076KLZ4XT	6,9,0
B076KM657W	7,22,0
B076KMJWHX	11,2,0
B076KMRDWZ	12,171,0
B076KNDDM4	11,9,0
B076KNJ4S6	4,89,0
B076KNT63J	8,4,0
B076KP1XMZ	5,110,0
B076KP3MND	9,14,0
B076KPFLP4	5,111,0
B076KX7TVL	6,36,0
B076KYFWNX	1,105,0
B076KYT8X3	1,4,0
B076KZ7DT1	1,3,0
B076KZK23H	1,5,0
B076KZQBXL	1,251,10
B076L185GM	5,115,1
B076L3KM5P	1,9,0
B076L3M2M9	5,45,0
B076L4XWWP	1,4,0
B076L7GMKT	1,6,0
B076L7ZBJC	1,9,0
B076L8BVNP	7,5,0
B076L9BCNK	1,2,0
B076LH4PY2	7,21,0
B076LJ6XY3	3,4,0
B076LJH1MJ	9,3,0
B076LKDGGF	2,3,0
B076LLCC4D	7,58,3
B076LNHX4L	9,6,0
B076LTRDY2	4,5,0
B076LVN5BN	1,53,2
B076M1PRZ2	9,11,0
B076M45Y8P	1,4,0
B076M4667W	9,25,0
B076M4SHYT	11,2,0
B076M6KBN5	9,50,0
B076M6PRW1	7,17,0
B076M8ZQ54	9,3,0
B076M9SMZ8	6,12,0
B076MDH4PH	9,2,0
B076MF4YHG	5,3,0
B076MF7SYS	1,4,0
B076MGLYZS	1,53,0
B076MGVLQL	1,3,0
B076MHQ8H9	6,220,0
B076MJ18XD	1,3,0
B076MKG46G	1,4,0
B076MKHK83	1,1,0
B076ML2RZT	1,89,0
B076ML7895	1,3,0
B076MPLFT6	8,2,0
B076MQ34PQ	7,384,0
B076MQF1KP	1,8,0
B076MRCV43	9,2,0
B076MRK2PB	7,3,0
B076MRRB74	4,1,0
B076MRS9R3	2,137,1
B076MRWT6C	6,19,0
B076MSCZD5	5,82,0
B076N1QGQ9	4,34,0
B076NGLGX3	4,21,0
B076NQG56T	4,351,0
B076NRTGZH	2,4,0
B076NZ3MWN	11,1,0
B076P1BGGP	5,101,0
B076P1PHQF	3,325,0
B076P1WG5W	6,1054,0
B076P3757P	5,327,0
B076P38T3H	6,1109,0
B076P3LT93	8,264,0
B076P4TXT4	5,427,1
B076P4YNBZ	3,149,0
B076P541NV	8,33,0
B076P541Y1	6,618,0
B076P5V4YS	6,22,0
B076P6K4YT	5,1373,4
B076P6KWH3	3,151,1
B076PCVF3S	9,80,0
B076PDSX71	1,78,0
B076PGZTWH	2,4,0
B076PJHJ24	9,78,0
B076PK9LCV	3,45,0
B076PL1965	5,132,0
B076PLSWQG	7,8,0
B076PM15VP	4,46,10
B076PMJNWP	5,103,0
B076PMM9JG	6,2,0
B076PPD3TJ	5,2125,0
B076PR35DG	6,2,0
B076PRJLPV	5,89,0
B076PSMW7F	8,483,0
B076PTFL12	2,1,0
B076PTQQ9N	9,13,0
B076PTYQVR	6,1,0
B076PW5K56	4,876,1
B076PZ2QRD	6,23,0
B076Q2ZTBQ	6,4,0
B076Q313Y6	4,594,0
B076Q34LT9	5,1,0
B076Q358KJ	5,24,0
B076Q38CJT	6,46,0
B076Q4PFVD	7,40,1
B076Q5F2LR	7,10,0
B076Q5SZCL	8,76,0
B076Q61Z76	7,454,2
B076Q629PL	9,103,1
B076Q67CL3	5,9,6
B076Q6T8R8	8,260,0
B076Q6V2RV	2,14,0
B076Q758JG	9,23,10
B076Q75WMF	8,343,0
B076Q7SYC3	4,9,0
B076Q9D18W	3,10,0
B076Q9Q627	8,3,0
B076QBYH9M	6,4,0
B076QC8QVZ	6,1,0
B076QCW6G8	5,201,0
B076QF4D82	1,58,0
B076QFT98Q	5,349,1
B076QGY7GD	2,22,1
B076QH3291	11,9,0
B076QJL1XH	1,575,0
B076QJVNGL	1,8,1
B076QJVQ31	1,4,0
B076QL5QYL	1,5,0
B076QL9HWD	8,8,1
B076QL9MVH	1,3,0
B076QLD7SM	1,163,0
B076QMS76X	2,52,0
B076QNDW99	9,6,0
B076QNHCGQ	8,519,1
B076QQLD6V	19,12,0
B076QQVZXR	1,3,0
B076QRP2TC	19,18,4
B076R399XR	3,640,0
B076R7F3L8	1,99,0
B076R9H3WZ	1,43,0
B076RJHH77	2,1,0
B076RL797W	9,34,0
B076RM8YMR	8,10,0
B076RNGVHT	2,53,0
B076RPHS4D	1,1,0
B076RR25V3	2,1,0
B076RT2J7J	7,12,0
B076S5592W	16,81,0
B076SJ6Y2P	11,1,0
B076SJV32D	6,135,8
B076SLXRPM	7,22,0
B076SPVBWR	4,48,0
B076SY8CPH	3,55,0
B076T4H54L	7,48,0
B076T69RMB	1,257,0
B076T6Z7KM	2,6,0
B076T76QSY	6,408,1
B076T81YP7	2,16,4
B076TFD9YG	2,26,1
B076TG2NCT	1,105,0
B076TK4M96	4,3435,0
B076TNZB74	5,44,2
B076TRQZX5	5,115,0
B076TSQQ9R	7,547,1
B076TTZNHM	2,3,0
B076V12RXN	1,24,1
B076V2DHGN	7,4,0
B076V3J3KP	7,2,0
B076V6S6FG	9,6,0
B076V6Y4R5	1,1,0
B076V7B8QY	1,37,0
B076V7JCQ9	2,15,0
B076V7L7VW	9,2,0
B076V8FC1H	9,26,0
B076VDB4YN	1,15,0
B076VFD4KS	11,918,4
B076VFQTHZ	9,59,0
B076VG134V	1,10,0
B076VJS879	1,26,0
B076VK1H4F	1,16,0
B076VLYWYD	1,4,0
B076VMD23H	7,3,0
B076VQWVY9	7,207,0
B076VS27CX	3,2,0
B076VSCLJX	3,4,0
B076VTMJ58	9,8,0
B076VV2WV3	7,32,0
B076VW7G16	1,11,0
B076VWRQPP	1,40,0
B076W11YLR	3,76,0
B076W2BL9K	1,11,0
B076W35Z4N	7,39,1
B076W4SRSH	1,2,0
B076W4TT4B	1,4,0
B076WCWQG2	4,453,0
B076WJZGWD	6,12,0
B076WNV1BG	1,2,0
B076WQ57KB	5,37,0
B076WSC29G	8,2,0
B076WVCR6S	9,532,5
B076WVJ8FP	9,19,3
B076WVX5KB	9,29,5
B076WZK364	2,99,0
B076X2QXW3	2,30,0
B076X32754	9,96,3
B076X357F1	9,161,0
B076X4H7BR	4,26,0
B076X51CKT	8,1584,0
B076X6JK9H	5,367,0
B076X6Z2XB	8,145,0
B076X96NQW	2,71,0
B076XCMXGV	1,194,10
B076XH9SJT	2,7,0
B076XMLJGS	2,27,0
B076XPN4QW	5,40,0
B076XS4XWX	9,2,4
B076XWTJ2D	1,4,0
B076XYM9SK	3,7,0
B076XZ3MR2	9,451,0
B076Y269MG	8,445,10
B076Y2B3X3	9,19,10
B076Y2MG17	5,150,3
B076Y5X1F1	8,73,4
B076Y6KG56	1,16,0
B076Y765Z4	7,185,0
B076YHBQYJ	8,1196,10
B076YJM3V3	8,1212,10
B076YJP911	1,21,0
B076YM54N3	1,50,2
B076YPXMFC	5,2,0
B076YTZ2WB	8,2169,5
B076YX89BT	2,2,0
B076YXXXM5	1,10,0
B076YY5QD2	7,20,0
B076YYGD44	2,4,0
B076YZK8QH	1,33,0
B076Z1KHGH	6,211,0
B076Z1KMLR	6,211,0
B076Z26NQQ	5,210,0
B076Z26NQR	5,209,0
B076Z2S8LJ	5,210,0
B076Z6TMC2	7,22,0
B076Z7248J	7,21,0
B076Z7ZPLL	8,286,3
B076Z8XWR9	6,1,0
B076ZC7KQM	7,7210,10
B076ZD3BWR	4,9,0
B076ZDGVSF	7,51,0
B076ZFBGDK	2,726,0
B076ZL9PQ2	1,7,0
B076ZPHQ6J	7,26,0
B076ZPM83H	6,13,1
B076ZPW7R2	12,262,0
B076ZQ2C1B	6,765,0
B076ZR52SL	5,60,0
B076ZSBT61	6,138,0
B076ZV5MLJ	7,14,0
B076ZVM9K8	6,57,4
B076ZVWL1H	5,2,0
B07712RKFM	1,31,0
B07713669V	6,85,0
B0771371PM	4,562,0
B0771537VD	4,4,0
B07715Z7QR	1,175,0
B07716QC75	6,12,0
B07716QC77	5,3,0
B0771B6D88	6,5,0
B0771CB6B8	9,314,0
B0771CK3GJ	1,1,0
B0771CRS1S	7,53,0
B0771CRWFP	7,90,0
B0771FCV5B	1,624,4
B0771HFN5H	5,23,10
B0771JM3XH	1,17,0
B0771K4DSW	3,48,0
B0771KCKF2	5,48,0
B0771KCL7G	7,14,0
B0771KGWB4	6,77,0
B0771KGYTM	6,6,0
B0771KLSVK	6,193,0
B0771N3359	6,21,0
B0771NNJ83	9,1,0
B0771PLGZR	1,3,0
B0771PVRPG	8,1,0
B0771R1X9L	8,114,1
B0771R9SDW	8,4,0
B0771S32X7	10,63,0
B0771S34S4	9,27,0
B0771S8CJ3	1,126,0
B0771SK6GL	3,40376,0
B0771SV2CC	1,7,0
B0771VRGRM	4,598,9
B0771WL8MY	1,25,0
B0771WSRK8	2,18,0
B0771WY96S	8,3,0
B0771XYS1X	4,5,0
B0771YG74J	1,5,0
B0771YYV54	8,12,0
B0771YZ6WK	9,37,0
B0771ZB123	1,1,0
B0771ZN6WF	7,4,0
B0771ZXXV6	6,5420,1
B077211N1F	10,3,0
B07727PMVW	7,28,0
B0772F8MR9	6,123,0
B0772F8ZJQ	5,62,1
B0772H5SRM	7,96,0
B0772KYPYS	7,16,0
B0772MQ43V	8,824,1
B0772P2SW4	2,2,0
B0772P2XPX	1,297,0
B0772PNPDZ	1,1,0
B0772PP3M6	8,132,0
B0772Q2P81	6,81,0
B0772QWV15	4,1,0
B0772SCJQW	1,5,0
B0772SPLXL	1,2,0
B0772SSKG6	7,15,0
B0772TNW2R	1,113,0
B0772TWYJJ	2,27,0
B0772WKMV3	1,35,0
B0772Z53PC	2,6,0
B0772ZMSKZ	1,24,0
B0772ZYSVQ	1,180,0
B077315314	1,3,0
B07731LM4G	2,14705,0
B077326XC7	5,91,0
B07732B7NY	1,7,0
B07735PZX7	4,72,6
B077361R3L	1,18,0
B07736QXR9	5,32,1
B07736XH5B	1,6,0
B07737GTT6	2,343,0
B07738B6WW	2,3,0
B077392YL6	9,863,0
B07739NG1Q	2,2997,0
B0773BQGKW	1,6,0
B0773CS51L	7,207,0
B0773FSDGB	8,21,0
B0773G42S4	7,1,0
B0773GF4S2	8,6,0
B0773GSZVM	7,9,0
B0773H42T3	7,11,0
B0773H87CH	9,10,0
B0773JL3VR	5,165,1
B0773JM6ZK	2,19,0
B0773JNKJ7	5,292,0
B0773JQLL3	13,238,0
B0773JSXB5	7,1,0
B0773JTQNC	1,38,0
B0773KDBH5	6,33,0
B0773KLSWH	1,18,0
B0773LYVWP	6,12,1
B0773PMXPX	5,272,1
B0773QKQMV	5,49,0
B0773QMJ1C	2,7,0
B0773QYJ46	1,103,0
B0773R7NWL	14,34,0
B0773RF7G8	6,44,0
B0773RHSP9	5,951,0
B0773RL7NY	5,664,0
B0773RXK94	6,836,0
B0773S22LM	8,96,0
B0773SF623	3,119,0
B0773SQMLS	11,2,0
B0773T41QN	6,488,0
B0773TV95Q	3,35,0
B0773V8VJ8	9,160,1
B0773WH8R9	7,174,0
B0773WV4QW	5,50,10
B0773X2TZ1	3,35,0
B0773X5W7D	3,35,0
B0773ZF7Z9	9,217,10
B0773ZQ4ZF	10,50,1
B077445T9Z	7,6,0
B07744T6KQ	7,11,1
B07745XCVQ	2,108,0
B0774CTJRJ	4,2,0
B0774D3Z6G	7,64,0
B0774DH3G8	5,70,0
B0774DKJMP	9,6,0
B0774DQ3DF	6,1,0
B0774FZHHD	4,1,0
B0774GX7H7	9,34,0
B0774H7P7M	2,103,0
B0774JDXMJ	6,13,0
B0774KX5TP	9,11,0
B0774MTM3G	7,227,0
B0774N9JKW	9,728,2
B0774SKTMK	1,69,0
B0774TS87P	8,22,0
B0774V3J1H	5,725,0
B0774VQ9VK	6,50,0
B0774Y1P7Y	6,146,0
B0774YH9XB	8,17,0
B0774YJ6D3	3,2,0
B0774Z6QHD	1,7,0
B0774ZDPSZ	8,28,0
B0774ZNJ2D	1,2,0
B07751DP5V	2,1,0
B07751WV5B	1,10,0
B077532YFL	7,19,0
B07756L139	6,6,0
B07757FC7Y	1,14,0
B0775G3YH4	1,1,0
B0775HQYK1	8,15,0
B0775JWLVZ	9,723,0
B0775QT27Q	9,13,0
B07762TXGM	7,7,0
B077683XJT	1,1,0
B077687NVQ	6,1410,0
B077697JGL	6,480,2
B0776CBM1Q	6,36,2
B0776CVLK9	9,191,2
B0776G9W4T	6,36,0
B0776GFRW9	5,4,0
B0776K3FHQ	9,9,0
B0776K6NH4	5,213,0
B0776KYXTV	1,38,0
B0776L9DLF	1,38,0
B0776N32Q6	1,6,0
B0776N6MM8	7,245,0
B0776N72VC	1,38,0
B0776NFW4M	6,53,1
B0776PQKCX	7,4,0
B0776PR6J1	1,8,0
B0776Q8T25	8,826,0
B0776RCG9D	5,17,0
B0776SK1ZK	6,3,0
B0776SSN38	6,2,1
B0776T62F9	5,7,0
B0776TSP1Y	5,10,0
B0776TW8WK	9,3,0
B0776V65B4	5,7,0
B0776VGXBZ	7,10,0
B0776X3C11	9,486,0
B0776XT7GR	5,3,0
B0776XW5DJ	8,725,0
B0776XYJ85	7,14,0
B0776YMQN1	3,3341,2
B0776YPLVZ	14,135,10
B07773DNPL	3,48,0
B07776PFKS	6,5,0
B07778D1M5	9,151,2
B077793ZKH	9,1,0
B0777BXZLT	9,105,0
B0777DRH1Y	5,4646,0
B0777FLCZV	4,26,0
B0777GJSDF	6,146,0
B0777GTQLK	7,37,0
B0777HXP59	2,1,0
B0777JG5YS	7,383,0
B0777JJSTQ	9,2310,10
B0777JKFVF	5,7,0
B0777KB57X	7,2,0
B0777KBL7K	5,6,0
B0777LDF55	2,4,0
B0777MFFCQ	11,16,0
B0777MJ51W	7,615,1
B0777N8LZX	11,2,0
B0777NFC21	2,6,0
B0777NMT3B	7,7,0
B0777NRSXV	6,31,3
B0777P6NK5	3,2,0
B0777PY33X	9,49,0
B0777RHDGD	1,63583,0
B0777RJ567	4,3,0
B0777RSY3X	7,148,10
B0777SJJ4V	7,1800,0
B0777T1MYN	6,312,0
B0777TCV2F	1,2,0
B0777TMBKQ	4,65,0
B0777VKTCD	7,221,0
B0777VMGT8	8,89,0
B0777W72VN	5,8,0
B0777X68ZL	6,69,1
B0777Y8QJW	6,12,2
B0777YX61S	1,3,0
B0778164XV	6,13,0
B077823KJ3	1,6,0
B07782Q77R	7,1,0
B07784CKPV	2,84,0
B07784DDLP	1,21,0
B07784DDML	1,3,0
B077861BKX	9,18,0
B077865Y73	1,24,0
B07786K8DQ	5,1,0
B07786TQJ2	6,10,0
B07788JTKQ	1,2,0
B07788MRVC	7,11,0
